cod_municipio;PopResid;ExpecVida;idoso;mulher;nascimentopercapta;casado;evangelico;deficiente;densidadepop;geladeira;moradorfavela;pavimentacao;brancos;nvelsuperiorconcludo;conclusoensinomdio;ResideMenos10anos;resideoutranacionalid;taxadedesemprego;taxatrabinfantil;horastrabalho;Gini;CobBFamilia;traboutromun
2305233;55187;72.3;7.412977694;50.11;17.92;31.26;21.04;23.95;344.96;90.51;0.02;0.5415587;28.70784786;3.03;23.54;3.422907569;0;5.524861878;4.800000191;52.75;0.428299993;84.05000305;8.84
2305266;12922;70.52;12.20399319;48.41;15.77;33.26;12.3;27.61;14.73;78.5;0;0.25700356;25.58427488;1.83;9.63;0.750657793;0;1.882513042;9.659999847;14.15;0.551199973;45.18999863;6.82
2305308;23808;71.04;12.36139113;49.88;15.61;38.52;5.15;27.34;57.38;81.2;0.31;0.36109711;29.41448253;4.12;10.31;4.338877688;0.04;1.330322817;14.89000034;22.75;0.477600008;82.22000122;4.57
2305332;11335;70.5;11.71592413;48.26;14.23;36.42;10.03;34.77;26.72;88.67;0;0.322187914;34.68019409;3.03;15.86;0.388178209;0;3.799612778;5.079999924;14.83;0.528900027;88.61000061;7.08
2305357;18392;70.44;10.09134406;48.81;13.72;35.5;20.23;25.51;43.43;90.66;0.2;0.132448891;37.5;3.29;17.17;5.899304045;0.07;4.863740997;7.130000114;25.16;0.479600012;80.33000183;6.01
2305407;65456;68.88;12.2525055;51.29;14.46;40.67;10.8;24.97;34.97;84.31;0.01;0.285122831;33.45758983;3.68;15.19;3.533671474;0;2.723919012;12.60000038;22.74;0.561200023;78.38999939;5.7
2305506;96495;73.48;12.77890046;51.89;14.42;37.05;11.55;28.56;94.87;90.07;0.15;0.643121405;37.67656355;4.93;20.89;6.679102544;0.01;4.070017629;9.800000191;30.9;0.552200019;99.40000153;4.12
2305605;25573;70.51;14.50748837;50.18;12.86;35.38;6.35;31.34;7.95;89.06;0;0.387048841;39.90145857;2.69;14.59;3.441129316;0;4.651037456;19.01000023;24.07;0.563000023;86.81999969;5.37
2305654;11343;70.93;15.48091334;50.12;14.02;41.1;7;30.27;16.16;83.58;0;0.296923213;26.4303976;2.15;8.72;4.698933263;0;3.102443966;5.329999924;7.16;0.55339998;85.76000214;3.99
2305704;12009;68.72;14.48080606;50.07;13.76;41.13;9.13;29.36;43.86;89.01;0;0.404529936;33.99117329;4.45;16.26;8.060621201;0;3.667621777;12.72000027;17.77;0.637600005;64.90000153;9.99
2305803;40296;70.69;13.46287473;50.48;14.77;33.41;5.87;27.91;64.03;86.49;0;0.488336311;33.82469724;4.95;13.56;5.203990471;0;2.857447111;9.890000343;21.06;0.564800024;99.55000305;3.8
2305902;37862;69.1;13.69711056;51.05;14.55;39.69;6.15;33.92;25.63;82.18;0;0.392002536;29.76863346;2.63;11.33;6.299191802;0;3.726129483;15.92000008;13.63;0.565500021;85.90000153;3.81
2306009;13722;68.97;14.42938347;50.71;12.36;39.98;5.47;30.69;16.65;92.1;0;0.490963416;41.11645533;4.17;18.93;5.691590147;0;4.686876745;12.63000011;31.86;0.556200027;86.29000092;8.8
2306108;22324;70.28;10.32969002;49.17;16.67;31.12;14.96;31.56;15.39;72.87;0.06;0.47621394;23.76366243;3.15;17.15;1.863465329;0;6.294133623;6.510000229;23.23;0.62349999;99.84999847;7.19
2306207;7316;70.5;14.83050847;50.22;11.35;36.14;13.61;36.67;34.86;89.41;0;0.462411154;33.00984144;4.81;17.79;2.200656096;0;6.238827315;14.44999981;22.97;0.444599986;91.76999664;14.33
2306256;35817;71.05;8.451294078;48.94;12.75;31.92;17.8;21.94;236.52;89.1;0;0.57520172;25.61632744;1.9;18.43;1.965547087;0.03;5.695928101;6.710000038;33.51;0.510399997;82.01999664;30.19
2306306;48350;70.57;10.10754912;50.38;16.16;28.91;18.43;32.68;112.33;75.72;0;0.506018614;29.7311272;3.53;14.14;1.78697001;0;5.201828558;7.190000057;33.36;0.540799975;79.91000366;5.91
2306405;116065;70.63;9.957351484;49.82;18.05;30.93;14.29;24.82;72.38;80.83;0;0.403187869;25.96389954;4.41;20.38;2.640761642;0.01;5.655582521;12.76000023;29.12;0.561699986;88.70999908;4.21
2306504;18626;71.49;11.72554494;49.21;14.66;31.14;13.02;30.63;31.64;75.86;0;0.328626651;21.75990551;2.76;13.95;1.503274992;0;2.768894782;5.840000153;17.42;0.501100004;89.41999817;5.24
2306553;37471;70.2;8.756104721;48.36;18.85;26.24;10.58;26.68;52;81.12;0.04;0.323530197;25.37962691;2.39;12.16;1.884123722;0;3.003856302;12.61999989;35.52;0.531199992;88.66999817;3.86
2306603;18894;69.79;11.44278607;49.25;17.28;26.31;9.84;29.72;24.12;68.8;0;0.320630888;20.89552239;2.36;9.26;1.857732614;0;4.534005038;12.60999966;23.18;0.541499972;87.15000153;11
2306702;17863;71.56;13.23965739;49.22;13;33.58;6.44;35.93;10.15;91.17;0.08;0.296422773;33.71774058;2.51;14.28;1.651458322;0;2.871489095;9.279999733;36.05;0.569500029;85.61000061;2.21
2306801;10399;69.1;12.52043466;49.25;15.01;32.89;8.92;30.93;15.55;91.82;0.42;0.509760554;34.98413309;3.93;14.35;5.375516877;0;2.642998028;14.10000038;41.08;0.458700001;89.44000244;4.17
2306900;34409;70.6;13.60399895;51.09;13.95;34.04;11.37;31.52;18.33;92.3;0;0.574210236;35.10418786;4.54;15.93;3.632770496;0;3.884203698;14.85000038;24.2;0.542900026;75.77999878;1.55
2307007;32236;71.72;11.23898747;50.13;12.9;30.8;6.26;32.39;38.05;78.99;0;0.349857302;44.42238491;2.55;15.92;2.711254498;0;4.696829535;22.53000069;25.06;0.472299993;89.20999908;4.97
2307106;26688;71.72;12.72482014;51.04;17.54;34.77;3.55;26.86;51.41;73.81;0;0.268360312;20.23381295;4.26;15.98;5.077188249;0;2.524408005;11.28999996;16.35;0.530499995;88.77999878;15.72
2307205;7660;71.58;13.82506527;50;14.6;45.49;14.04;28.1;21.21;82.46;0.16;0.405744125;27.93733681;5.29;21.81;7.571801567;0;4.058179206;21.70000076;15.35;0.499500006;82.61000061;8.35
2307254;17002;68.35;8.128455476;49.89;16.02;26.38;8.95;27.23;83.02;89.49;0.91;0.230031761;32.19033055;5.82;12.39;7.916715681;0.54;3.510720082;11.36999989;37.66;0.593400002;99.76999664;1.62
2307304;249939;73.58;10.43494613;52.65;16.73;37.77;8.4;26.99;1006.91;90.11;0.06;0.89254178;33.3733431;7.43;25.51;6.286733963;0.02;5.945410323;9.239999771;29.1;0.548799992;83.05999756;5.55
2307403;23807;71.32;13.88667199;50.58;15.68;37.33;7.79;31.41;25.4;86.35;0;0.430251607;35.72898727;2.4;11.56;5.292561011;0;3.772008356;9.199999809;24.74;0.496499985;89.56999969;6.07
2307502;31090;71.65;14.65422966;49.93;11.98;43.04;6.8;32.23;32.8;84.81;0;0.505049855;36.64200708;4.66;14.68;5.091669347;0;3.375546241;10.59000015;20.17;0.586799979;87.59999847;7.22
2307601;56264;73.22;10.88084743;50.99;14.22;32.18;8.88;27.64;74.84;94.28;0;0.321519977;46.79013223;5.92;20.7;4.080762121;0;5.295845974;8.770000458;29.37;0.505500019;69.11000061;8.02
2307635;18088;71.65;11.59885007;49.78;13.12;31.61;12.09;28.63;17.63;83.56;0;0.339672711;23.9440513;2.56;12.1;1.10570544;0;4.080963697;6.909999847;31.58;0.579299986;87.18000031;5.76
2307650;209057;72.27;7.728992571;51.17;21.19;33.28;24.32;25.72;1877.75;90.81;0.07;0.827908178;28.90694882;2.93;32.18;2.521321936;0.01;6.332579455;5.340000153;35.89;0.442299992;80.69000244;27.16
2307700;113561;72.27;9.15719305;50.14;11.77;31.81;17.68;24.66;192.19;87.59;0.01;0.507639066;28.39002827;3.04;25.93;1.106894092;0.02;4.664929263;5.659999847;40.02;0.466600001;79.33999634;15.73
2307809;24703;69.05;8.950329919;49;20.29;31.56;4.73;23.5;43.03;75.82;0;0.495405416;26.91980731;3.28;13.86;1.845929644;0;4.218392934;10.40999985;31.39;0.541000009;68.12999725;3.3
2307908;10214;70.57;10.74995105;50.07;16.11;27.79;6.28;27.45;34.17;67.39;0;0.729782651;19.59075778;5.48;13.75;1.869982377;0;3.77442936;8.399999619;14.36;0.600199997;73.05000305;9.29
2308005;35191;71.7;10.67886676;50.43;15.7;28.44;7.01;27.97;62.11;80.12;0;0.598874712;18.24614248;3.52;11.97;2.423915206;0;4.306318965;12.47000027;30.64;0.473100007;85.88999939;27.53
2308104;44240;71.32;11.10759494;50.07;16.22;43.11;6.49;28.09;41;79.33;0;0.375384268;31.50768535;4;13.85;5.467902351;0;4.458307476;14.59000015;13.8;0.561800003;83.29000092;6.24
2308203;13693;70.68;12.32016359;49.8;15.72;35.88;5.77;30.72;91.38;83.25;0.04;0.509311327;18.53501789;2.96;16.77;1.599357336;0;1.781435566;10.17000008;17.15;0.47330001;84.98999786;19.03
2308302;28316;71.61;12.7419127;50.82;15.5;43.49;6.44;28.25;49.08;86.96;0;0.319254132;28.39384094;4.15;16.8;4.930074869;0;3.989558193;13.73999977;14.12;0.473199993;82.55999756;15.22
2308351;13086;72.01;15.79550665;50.11;11.73;38.47;7.3;36.8;26.05;88.12;0;0.360385144;45.72061745;2.8;15.3;4.05012991;0;1.667190941;13.32999992;34.28;0.541499972;74.37999725;2.64
2308377;12800;71.7;10.90625;48.38;17.37;30.93;8.03;24.99;18.29;75.77;0;0.382890625;26.7109375;3.46;11.8;0.921875;0;5.213887901;6.539999962;11.32;0.644800007;72.69999695;7.11
2308401;34274;70.21;11.90114956;50.65;17.03;38.12;6.65;27.49;52.69;78.95;0;0.372935753;26.90377546;4.15;14.61;3.985528389;0.02;2.552921253;16.63999939;29.19;0.575800002;58.81999969;10.8
2308500;42690;69.09;14.2187866;50.22;13;38.09;9;31.73;20.14;84.89;0;0.336237995;35.35019911;2.66;11.01;4.851253221;0;2.473993065;15.77000046;20.29;0.540600002;82.48000336;5.23
2308609;16705;71.37;13.41514517;50.34;14.16;34.85;8.95;27.41;18.69;78.52;0;0.476444178;25.38162227;4.2;13.87;4.567494762;0;5.544588447;13.17000008;17.41;0.557699978;89.33000183;3.21
2308708;62065;70.47;12.94932732;49.82;12.89;29.64;12.13;33.83;22.33;88.44;0.01;0.294433255;40.6541529;4.62;13.97;1.964069927;0;3.860791517;8.840000153;29.75;0.52640003;96.36000061;6.8
2308807;8070;71.1;10.71871128;49.57;14.18;36.01;5.2;32.28;19.42;73.68;0;0.422428748;17.19950434;4.55;13.9;1.536555143;0;4.454907642;12.80000019;7.84;0.521200001;81.16000366;10.98
2308906;20700;70.57;11.0821256;49.57;15.52;40.17;8.3;26.04;49.81;73.2;0;0.288599034;34.37681159;3.67;11.35;2.536231884;0;3.308769344;13.11999989;22.88;0.545700014;99.95999908;3.91
2309003;14102;68.91;14.80641044;52.5;14.12;39.25;8.17;26.9;73.99;89.2;0;0.394837612;38.51935896;4.34;9.78;3.616508297;0;3.401978599;12.09000015;15.43;0.596499979;71.06999969;5.9
2309102;11485;70.56;11.28428385;49.13;12.66;34.57;8.84;18.11;120.16;81.08;0;0.218545929;26.06878537;3.11;14.99;0.487592512;0.04;2.812778414;6.230000019;22.59;0.565299988;95.66000366;5.62
2309201;14256;71.72;11.57407407;50.76;18.41;31.34;8.18;25.09;50.13;79.18;0.04;0.591891134;27.27974186;5.2;13.92;6.341189675;0;2.956662616;13.51000023;21.75;0.578400016;98.55999756;4.4
2309300;30965;70.25;14.90392378;51.48;14.07;36.29;9.24;34.01;41.69;88.87;0.03;0.649249152;29.6011626;4.96;12.92;6.323268206;0;2.941441441;14.18999958;17.82;0.5097;86.65000153;3.11
2309409;27453;70.79;12.78913051;50.65;13.57;44.47;12.13;31.55;29.01;85.68;0.14;0.415582996;31.75973482;2.01;8.84;2.753797399;0;2.989880405;13.22999954;17.8;0.610400021;87.19000244;10.92
2309458;24007;71.25;12.49635523;48.69;12.76;34.97;9.03;30.21;31.37;80.23;0;0.152622152;25.91327529;2.51;12.4;1.382929979;0;3.214411869;10;16.34;0.532599986;86.44000244;7.13
2309508;21389;72.58;15.24615457;51.28;13.84;33.95;10.43;34.06;37.12;88.81;0;0.648464164;33.40502127;2.59;15.18;4.146991444;0;2.523123388;14.27000046;23.15;0.493800014;98.13999939;3.73
2309607;61838;72.3;8.719557554;50.89;14.82;32.93;20.45;30.13;243;90.67;0.08;0.4870468;27.68685921;3.57;20.81;2.883340341;0;6.217310229;7.159999847;40.87;0.478599995;60.36999893;24.75
2309706;72299;71.75;7.01392827;50.76;10.79;32.37;24.91;23.07;498.35;89.16;0.05;0.745307681;26.02940566;2.71;31.05;1.737230114;0;7.71040866;6.96999979;31.59;0.465200007;90.54000092;33.66
2309805;11607;71.38;11.44137159;49.6;15.74;30.42;6.44;28.13;105.92;82.73;0;0.208322564;22.09011803;5.49;16.88;0.775394159;0;4.447739066;13.81999969;27.87;0.510500014;85.66000366;8.87
2309904;5986;69.7;13.83227531;51.52;14.28;22.21;6.49;30.59;78.63;89.89;0;0.597560976;34.96491814;4.83;15.18;5.897093218;0;3.237324447;14.35999966;15.17;0.501800001;94.98000336;9.33
2310001;8866;68.35;14.29054816;49.58;13.07;38.89;7.22;36.9;20.13;87.66;0;0.261899391;32.95736522;3.83;18.68;3.214527408;0.07;2.47811248;10.51000023;24.66;0.469999999;94.69999695;11.67
2310100;12005;69.54;12.1699292;50;10.19;29.89;8.27;26.84;101.9;72.79;0;0.3333611;23.05705956;4.07;12;0.774677218;0;2.040578358;5.099999905;22.18;0.636399984;82.48999786;16.23
2310209;31636;69.73;9.896952839;49.89;16.05;27.57;16.05;29.65;106.8;82.6;0.1;0.400714376;27.08623088;5.39;19.6;3.246301682;0.29;3.592895557;7.050000191;27.15;0.55250001;70.94999695;7.8
2310258;30041;69.25;10.35917579;49.1;14.81;28.17;20.51;29.69;99.83;81.4;0.06;0.383808795;26.80003995;2.88;17.33;2.5165607;0.06;3.490779527;15.97000027;40.99;0.511600018;88.72000122;7.47
2310308;31309;70.85;13.76600977;51.25;14.73;40.91;17.5;32.12;13.54;83.98;0;0.433070363;36.79772589;1.53;7.48;5.158261203;0;3.22506652;17.19000053;17.53;0.5352;83.44000244;3.99
2310407;11308;69.45;12.51326495;48.59;12.52;36.39;7.04;31.56;23.43;79.81;0;0.441811107;27.41422002;2.71;10.28;1.414927485;0;2.825601262;9.609999657;16.96;0.528599977;84.19999695;6.4
2310506;41890;71.73;13.70732872;50.59;14.81;32.31;7.18;26.56;32.14;81.02;0;0.427166388;27.20458343;2.94;10.1;5.060873717;0;2.957279978;8.659999847;24.45;0.515299976;85.26999664;10.44
2310605;8226;70.64;10.10211524;50.84;20.21;43.17;11.67;31.55;57.96;77.87;0;0.464624362;30.34281546;8.04;21.27;13.74908826;0;7.054890922;19.79999924;26.77;0.457800001;91.37999725;7.51
2310704;35400;69.06;11.0480226;49.44;14.96;31.12;12.08;31.27;25.68;78.06;0;0.539548023;30.56214689;3.59;19.53;1.449152542;0;4.59189855;8.5;28.26;0.574000001;87.33000183;8.21
2310803;15757;71.56;13.31471727;50.74;14.13;29.62;3.36;25.45;37.24;84.68;0;0.326711938;37.8117662;3.07;14.19;3.972837469;0;1.852019153;19.05999947;14.78;0.547100008;82.61000061;6.03
2310852;18683;70.25;12.10726329;50.01;15.5;28.25;13.27;26.35;256.06;86.34;0.12;0.355242734;28.14858427;2.72;16.91;2.183803458;0;3.236198565;7.179999828;41.43;0.458700001;81.12000275;16.52
2310902;15467;71.73;14.87036917;49.63;11.04;41.13;6.92;31.12;26.31;86.28;0;0.322557703;42.82666322;1.62;13.04;3.678800026;0;2.653113963;14.55000019;18.24;0.525699973;88.54000092;4.84
2310951;10216;71.13;14.04659358;49.7;10.98;38.03;5.3;26.96;42.02;89.92;0;0.247650744;32.57635082;3.56;8.49;4.404855129;0;3.299957693;7.349999905;8.33;0.519800007;93.33000183;8.1
2311009;12001;69.76;13.19056745;50.22;14.95;42.09;17.37;32.48;9.17;76.11;0;0.330805766;30.52245646;4.11;8.73;4.682943088;0;3.965348951;12.31999969;11.25;0.550000012;97.48999786;7.46
2311108;15061;70.9;12.84111281;51.09;15.92;39.18;5.81;25.13;69.22;77.83;0;0.355421287;25.29048536;4.21;16.76;5.876103844;0;5.486725664;10.88000011;10.31;0.499500006;98.98999786;6.77
2311207;10276;70.54;12.94277929;51.47;16.81;37.97;5.03;21.29;30.34;75.92;0;0.452510705;33.52471779;3.83;10.26;3.639548462;0;8.368140573;22.67000008;27.99;0.584399998;91.41000366;2.48
2311231;6126;70.23;11.67156383;48.43;11.76;36.83;6.44;27.83;15.14;90.66;0.34;0.284198498;52.2690173;3.71;14.05;5.044074437;0;4.666968736;13.10000038;11.5;0.497500002;99.80000305;5.45
2311264;19921;71.46;13.31760454;50.54;13.83;42.36;11.39;30.7;19.14;86.32;0;0.191355856;33.14090658;3.09;9.16;6.992620852;0;2.918357178;21.55999947;16.09;0.556999981;84.16000366;6.04
2311306;80604;71.52;11.6259739;50.66;16.49;31.13;11.28;30.51;39.91;86.2;0.01;0.566100938;29.17224952;4.58;21.54;1.935387822;0.06;4.560929384;9.529999733;31.36;0.54339999;87.76999664;3.35
2311355;15000;68.49;14.64666667;49.67;14.71;44.07;6.64;32.6;25.72;86.94;0;0.2378;36.24666667;2;10.46;2.846666667;0;1.9503386;17.81999969;22.12;0.514100015;84.83999634;4.38
2311405;71887;72.33;12.37636847;50.3;15.31;32.28;11.96;34.45;21.59;89.56;0;0.495040828;28.63800131;3.73;15.21;2.260492161;0;3.56574527;11.07999992;34.25;0.566299975;86.01999664;1.76
2311504;19412;71.44;10.33381414;50;15.13;28.11;8.04;30.47;31.78;88.57;0;0.252472697;38.08468988;2.83;13.48;4.65691325;0;6.288674629;10.27000046;34.81;0.448599994;71.40000153;8.22
2311603;26415;70;12.3074011;50.32;16.76;34.03;16.04;30.54;117.09;82.82;0;0.333409048;18.88699602;2.72;17.19;1.669505963;0;2.61046325;8.68999958;32.02;0.50940001;99.84999847;12.56
2311702;19455;70.63;14.97815472;50.24;13.57;35.93;4.6;28.97;50.75;86.96;0;0.478180416;36.04214855;4.36;11.51;4.040092521;0;2.410793276;11.31999969;14.07;0.602500021;99.51000214;4.25
2311801;69833;72.43;10.59957327;50.73;14.1;29.37;11.58;28.73;43.88;92.55;0;0.26749531;39.42835049;4.33;21.08;3.58999327;0;3.912704599;9.380000114;34.34;0.469599992;68.37999725;3.6
2311900;15752;67.87;13.45226003;50.72;14.56;41.63;12.12;27.08;11.39;75.08;0;0.467750127;38.66175724;4.45;8.8;5.859573388;0;3.337328294;20.90999985;13.27;0.550599992;82.65000153;3.39
2311959;15453;68.91;10.29573546;49.72;18.53;28.33;7.99;22.04;19.21;63.37;0;0.218015919;25.69080437;2.26;7.02;6.283569533;0;0.963565191;21.84000015;10.95;0.489600003;92.90000153;4.49
2312007;29946;70.28;11.30034061;49.34;16.13;39.54;5.99;20.72;30.89;77.35;0;0.360415414;23.73271889;4.07;12.1;1.095304882;0.03;4.031015458;9.829999924;28.47;0.688600004;84.44000244;8.82
2312106;17170;71.72;12.15492137;49.68;16.09;26.26;4.82;25.96;20.07;72.24;0;0.327198602;25.1718113;4.33;10.86;4.443797321;0;3.058510638;15.46000004;19.54;0.567200005;84.87999725;3.55
2312205;42763;71.48;12.56460024;49.86;13.53;32.54;5.12;28.88;10.04;85.49;0;0.466571569;26.10901948;4.48;12.26;2.621425064;0;3.630008067;11.22999954;24.1;0.567900002;90.15000153;3.32
2312304;44178;70.84;11.32237765;50.59;18.47;33.73;5.57;31.84;130.61;80.61;0;0.458146589;35.66254697;4.17;12.33;5.643080266;0.05;2.185828655;17.30999947;17.94;0.51819998;90.16999817;3.63
2312403;43890;71.47;9.943039417;49.08;16.04;30.85;16.21;28.04;52.34;84.7;0.06;0.389929369;24.90772386;3.87;22.82;2.850307587;0.11;4.840114872;4.630000114;30.26;0.520299971;99.26999664;6.91
2312502;7900;72.04;17.59493671;51.24;10.01;31.17;10.65;33.07;28.17;94.69;0;0.352151899;35.25316456;3.58;15.85;2.53164557;0;1.835157759;4.010000229;33.82;0.510999978;94.18000031;13.82
2312601;12332;68.13;12.43107363;50.19;14.42;29.28;13.27;33.91;100.74;80.83;0;0.355173532;27.29484269;4.53;19.38;0.802789491;0;5.975336323;5.920000076;27.59;0.523299992;91.20999908;15.85
2312700;26469;71.22;15.04023575;50.81;13.38;34.53;8.09;31.68;27.68;91.49;0;0.46631909;33.11420907;3.6;15.52;3.388869999;0;4.437992534;13.09000015;25.15;0.51789999;85.19999695;3.84
2312809;6852;69.12;11.22300058;49.93;17.43;21.72;5.11;26.93;16.16;74.69;0;0.45607122;17.14827788;3.5;13.83;2.466433158;0;3.06345733;13.96000004;10.35;0.52640003;85.13999939;8.73
2312908;188233;74.93;8.796013451;51.41;16.81;33.28;12.28;25.64;88.67;90.89;0.07;0.828515723;28.62197383;8.35;23.6;2.621219446;0.03;4.633768467;5.409999847;32.17;0.570200026;75.01000214;1.98
2313005;17665;70.22;15.29012171;49.97;11.18;37.15;8.22;36.13;11.5;92.04;0.14;0.408208322;35.30144353;3.66;14.15;3.634305123;0;2.948213321;10.47999954;26.42;0.516900003;87.51000214;2.67
2313104;29204;72.43;11.86138885;51.33;13.89;27.69;13.49;34.31;33.89;91.55;0;0.463943295;46.99013834;4.26;14.19;4.93767977;0;4.892431013;9.890000343;32.47;0.541299999;81.06999969;13.28
2313203;25451;71.71;13.92872579;50.37;14.19;35.4;5.52;32.39;12.72;83.19;0;0.48858591;26.68264508;2.81;10.39;4.758162744;0;2.478965498;12.17000008;19.64;0.528699994;75.86000061;4.03
2313252;8910;70.04;13.33333333;50.03;11.35;43.56;7.44;24.18;19.61;88.5;0;0.233445567;48.59708193;2.33;9.54;2.435465769;0;4.066073698;18.59000015;20;0.546199977;52.38000107;13.79
2313302;55716;71.4;13.95649365;50.9;13.71;40.26;13.92;29.97;13.9;89.59;0;0.477493;43.74685907;4.3;13.26;6.088017805;0.03;3.190396231;15.34000015;20.18;0.577600002;50.40000153;3.71
2313351;16827;69.54;10.69709396;48.84;15.78;29.79;7.48;21.74;21.53;66.94;0;0.335472752;25.79782492;3.13;11.44;2.014619362;0;4.138052474;8.909999847;23;0.520200014;82.55000305;12
2313401;68892;71.07;8.953144052;50.39;18.36;39.82;11.04;27.91;75.8;82.71;0.04;0.551021889;31.48115892;5.44;15.76;4.656563897;0.02;2.719986357;14.30000019;32.79;0.612500012;86.58000183;3.71
2313500;51422;69.34;10.75220723;48.59;14.44;27.67;15.12;27.87;55.55;74.44;0;0.225039866;23.75053479;3.76;14.22;2.02248065;0.09;2.124654059;13.27000046;23.3;0.556100011;82.19000244;4.96
2313559;14408;70.57;11.32009994;48.13;17.18;30.39;12.99;28.64;71.23;76.01;0;0.298375902;19.94725153;2.35;14.02;1.068850639;0;5.17310789;6.710000038;15.48;0.546599984;96.81999969;7.65
2313609;31787;71.14;10.83147199;50.42;17.44;44.38;8.92;27.58;75.5;82.28;0.27;0.3501746;30.69808412;3.67;17.8;6.030767295;0;4.408616842;8.909999847;31.11;0.544099987;91.08999634;4.68
2313708;7545;71.65;15.74552684;50.01;12.39;33.66;8.09;22.46;28.59;87.58;0;0.271570577;38.38303512;3.92;14.85;3.883366468;0;1.992252352;3.269999981;12.73;0.555800021;83.55999756;4.62
2313757;18802;70.07;10.53611318;48.72;15.13;32.27;15.39;24.53;59.35;73.24;0.35;0.382140198;20.95521753;2.3;14.74;1.058398043;0;4.228598681;8.659999847;19.97;0.538399994;94.87999725;10.47
2313807;19765;70.57;9.941816342;49.78;18.04;31.78;13.91;29.13;183.75;75.86;0.04;0.614571212;24.75082216;3.29;17.26;1.452061725;0;6.6593326;6.960000038;20.64;0.549899995;71.80999756;5.7
2313906;12883;69.7;11.2861911;49.56;14.4;26.31;8.8;29.82;18.49;73.36;0.2;0.550492898;22.9294419;3.84;9.5;1.707676783;0;3.803540834;12.94999981;16.77;0.538299978;78.69000244;6.42
2313955;17593;68.65;13.53379185;50.52;14.72;30.17;11.55;26.26;98.07;86.97;0;0.522025806;32.75166259;4.18;13.08;4.42221338;0.08;4.170093765;11.02000046;22.71;0.534600019;89.87000275;2.02
2314003;38434;70.54;15.23650934;51.45;13.84;40.26;7.25;30.55;45.99;88.9;0.02;0.535255243;34.06619139;3.65;14.62;4.462194932;0;2.436433175;13.30000019;21.07;0.54339999;95.90000153;5.26
2314102;54955;70.2;10.32663088;49.66;18.12;19.58;7.32;28.61;41.9;77.45;0;0.267164043;20.7933764;2.85;9.56;3.15712856;0;2.696511371;17.79000092;19.12;0.602299988;85.98000336;2.95
2400109;11035;71.73;14.88898958;51.39;13.89;33.05;6.65;28.95;18.13;91.95;0;0.560308111;50.99229724;4.94;22.1;3.16266425;0.04;1.59706613;2.019999981;30.39;0.49149999;94.91999817;11.56
2400208;53227;72.69;9.947958743;50.89;14.91;33.2;12.88;29.77;40.84;93.65;0.12;0.42097056;35.20205911;5.95;18.2;2.754241269;0.02;5.951113074;6.559999943;29.14;0.538699985;83.48000336;11.32
2400307;10844;67.76;12.2832903;49.73;13.12;31.21;12.19;25.07;18.82;88.93;0;0.333364072;27.39763925;3.17;15.07;2.729620066;0;5.31019979;5.320000172;29.07;0.522400022;49.75999832;14.89
2400406;2980;71.56;10.97315436;50.34;17.65;34.02;2.4;21.73;58.8;94.74;0;0.617785235;52.28187919;2.64;18.69;0.738255034;0;10.55323106;20.75;1.69;0.461299986;99.20999908;10.2
2400505;13507;71.71;15.20692974;51.02;13.54;33.82;7.54;30.96;35.43;88.89;0;0.621751684;40.7566447;5.53;13.06;6.041311912;0;5.776391265;11.09000015;15.52;0.538100004;89.66999817;7.81
